"COL0","COL1","COL2","COL3","COL4","COL5","COL6"
"5350238.02","535","Toronto","0238.02",1800.00,1235.00,83000.00
"5350239.00","535","Toronto","0239.00",1965.00,1275.00,84000.00
"5350240.01","535","Toronto","0240.01",835.00,630.00,133000.00
"5350240.02","535","Toronto","0240.02",1655.00,1085.00,78000.00
"5350241.00","535","Toronto","0241.00",980.00,705.00,120000.00
"5350242.00","535","Toronto","0242.00",425.00,290.00,72000.00
"5350243.01","535","Toronto","0243.01",1710.00,1135.00,71500.00
"5350243.02","535","Toronto","0243.02",1220.00,805.00,79500.00
"5350244.01","535","Toronto","0244.01",1215.00,870.00,93000.00
"5350244.02","535","Toronto","0244.02",1750.00,1055.00,75000.00
"5350245.00","535","Toronto","0245.00",2505.00,1605.00,73500.00
"5350246.00","535","Toronto","0246.00",1175.00,750.00,85000.00
"5350247.01","535","Toronto","0247.01",3480.00,2330.00,88000.00
"5350247.02","535","Toronto","0247.02",2585.00,1805.00,94000.00
"5350248.02","535","Toronto","0248.02",1475.00,835.00,62000.00
"5350248.03","535","Toronto","0248.03",1190.00,680.00,99000.00
"5350248.04","535","Toronto","0248.04",1960.00,1180.00,88000.00
"5350248.05","535","Toronto","0248.05",1565.00,830.00,89000.00
"5350249.01","535","Toronto","0249.01",1670.00,1225.00,102000.00
"5350249.03","535","Toronto","0249.03",2140.00,1365.00,97000.00
"5350249.04","535","Toronto","0249.04",1015.00,685.00,93000.00
"5350249.05","535","Toronto","0249.05",1725.00,955.00,72500.00
"5350250.01","535","Toronto","0250.01",1625.00,1045.00,87000.00
"5350250.02","535","Toronto","0250.02",1740.00,1210.00,85000.00
"5350250.04","535","Toronto","0250.04",2115.00,1315.00,75500.00
"5350250.05","535","Toronto","0250.05",2120.00,1375.00,74000.00
"5350260.01","535","Toronto","0260.01",2040.00,1000.00,74000.00
"5350260.04","535","Toronto","0260.04",1000.00,550.00,62400.00
"5350260.05","535","Toronto","0260.05",870.00,440.00,55200.00
"5350260.06","535","Toronto","0260.06",1440.00,690.00,75500.00
"5350260.07","535","Toronto","0260.07",1060.00,625.00,81000.00
"5350261.00","535","Toronto","0261.00",1325.00,680.00,60800.00
"5350262.01","535","Toronto","0262.01",1825.00,1025.00,67500.00
"5350262.02","535","Toronto","0262.02",1825.00,1180.00,75000.00
"5350263.02","535","Toronto","0263.02",995.00,705.00,90000.00
"5350263.03","535","Toronto","0263.03",1550.00,895.00,80000.00
"5350263.04","535","Toronto","0263.04",1505.00,975.00,76000.00
"5350264.00","535","Toronto","0264.00",330.00,255.00,226000.00
"5350265.00","535","Toronto","0265.00",910.00,650.00,204000.00
"5350266.00","535","Toronto","0266.00",650.00,490.00,248000.00
"5350267.00","535","Toronto","0267.00",1380.00,1030.00,157000.00
"5350268.00","535","Toronto","0268.00",1405.00,935.00,96000.00
"5350269.01","535","Toronto","0269.01",1635.00,880.00,72500.00
"5350269.02","535","Toronto","0269.02",635.00,485.00,139000.00
"5350270.01","535","Toronto","0270.01",1310.00,865.00,85000.00
"5350270.02","535","Toronto","0270.02",1210.00,780.00,92000.00
"5350271.01","535","Toronto","0271.01",630.00,455.00,109000.00
"5350271.02","535","Toronto","0271.02",1390.00,770.00,84000.00
"5350272.01","535","Toronto","0272.01",2015.00,1065.00,71500.00
"5350272.02","535","Toronto","0272.02",1440.00,920.00,90000.00
"5350273.01","535","Toronto","0273.01",880.00,635.00,151000.00
"5350273.02","535","Toronto","0273.02",925.00,595.00,130000.00
"5350274.01","535","Toronto","0274.01",1220.00,830.00,103000.00
"5350274.02","535","Toronto","0274.02",1180.00,815.00,107000.00
"5350275.00","535","Toronto","0275.00",1375.00,785.00,139000.00
"5350276.01","535","Toronto","0276.01",1575.00,1025.00,105000.00
"5350276.02","535","Toronto","0276.02",1555.00,1050.00,164000.00
"5350277.00","535","Toronto","0277.00",960.00,610.00,170000.00
"5350278.00","535","Toronto","0278.00",1980.00,1065.00,93000.00
"5350279.01","535","Toronto","0279.01",1430.00,700.00,91000.00
"5350279.02","535","Toronto","0279.02",1875.00,1060.00,74500.00
"5350280.00","535","Toronto","0280.00",2555.00,1520.00,70000.00
"5350281.01","535","Toronto","0281.01",2090.00,1275.00,74000.00
"5350281.02","535","Toronto","0281.02",1250.00,730.00,79000.00
"5350282.00","535","Toronto","0282.00",1515.00,1125.00,104000.00
"5350283.01","535","Toronto","0283.01",1725.00,850.00,69000.00
"5350283.02","535","Toronto","0283.02",1110.00,740.00,58400.00
"5350284.00","535","Toronto","0284.00",2330.00,1345.00,81000.00
"5350285.00","535","Toronto","0285.00",1085.00,730.00,86000.00
"5350286.00","535","Toronto","0286.00",1980.00,1095.00,78000.00
"5350287.02","535","Toronto","0287.02",2380.00,1010.00,80000.00
"5350287.03","535","Toronto","0287.03",665.00,285.00,54800.00
"5350287.04","535","Toronto","0287.04",1310.00,580.00,72000.00
"5350288.00","535","Toronto","0288.00",3960.00,2025.00,83000.00
"5350289.00","535","Toronto","0289.00",1735.00,1015.00,86000.00
"5350290.01","535","Toronto","0290.01",1470.00,750.00,68000.00
"5350290.02","535","Toronto","0290.02",650.00,375.00,78000.00
"5350291.02","535","Toronto","0291.02",1735.00,1045.00,68000.00
"5350291.03","535","Toronto","0291.03",985.00,620.00,74500.00
"5350291.04","535","Toronto","0291.04",630.00,310.00,70500.00
"5350292.00","535","Toronto","0292.00",3215.00,1845.00,79000.00
"5350293.00","535","Toronto","0293.00",2345.00,1585.00,99000.00
"5350294.01","535","Toronto","0294.01",1390.00,895.00,76500.00
"5350294.02","535","Toronto","0294.02",1550.00,960.00,91000.00
"5350295.00","535","Toronto","0295.00",2065.00,1155.00,80000.00
"5350296.00","535","Toronto","0296.00",620.00,370.00,105000.00
"5350297.01","535","Toronto","0297.01",2390.00,1315.00,85000.00
"5350297.02","535","Toronto","0297.02",1990.00,1275.00,97000.00
"5350298.00","535","Toronto","0298.00",1355.00,830.00,121000.00
"5350299.01","535","Toronto","0299.01",1670.00,965.00,119000.00
"5350299.02","535","Toronto","0299.02",1120.00,535.00,78500.00
"5350300.01","535","Toronto","0300.01",1005.00,495.00,69500.00
"5350300.02","535","Toronto","0300.02",1975.00,1180.00,88000.00
"5350300.03","535","Toronto","0300.03",570.00,320.00,102000.00
"5350301.01","535","Toronto","0301.01",800.00,480.00,104000.00
"5350301.03","535","Toronto","0301.03",2495.00,1085.00,77000.00
"5350301.04","535","Toronto","0301.04",2595.00,1450.00,76500.00
"5350302.01","535","Toronto","0302.01",1500.00,1055.00,93000.00
"5350302.02","535","Toronto","0302.02",1485.00,875.00,87000.00
"5350302.03","535","Toronto","0302.03",1115.00,740.00,86000.00
"5350303.00","535","Toronto","0303.00",1930.00,890.00,75000.00
"5350304.01","535","Toronto","0304.01",1325.00,755.00,75500.00
"5350304.02","535","Toronto","0304.02",1130.00,755.00,111000.00
"5350304.03","535","Toronto","0304.03",710.00,450.00,116000.00
"5350304.04","535","Toronto","0304.04",1155.00,540.00,76500.00
"5350304.05","535","Toronto","0304.05",590.00,400.00,89000.00
"5350304.06","535","Toronto","0304.06",1415.00,955.00,85000.00
"5350305.01","535","Toronto","0305.01",795.00,580.00,132000.00
"5350305.03","535","Toronto","0305.03",1220.00,710.00,86000.00
"5350305.05","535","Toronto","0305.05",1755.00,1030.00,75500.00
"5350305.06","535","Toronto","0305.06",1240.00,790.00,69000.00
"5350306.01","535","Toronto","0306.01",905.00,595.00,95000.00
"5350306.02","535","Toronto","0306.02",1150.00,795.00,104000.00
"5350307.03","535","Toronto","0307.03",1105.00,530.00,69000.00
"5350307.04","535","Toronto","0307.04",1570.00,730.00,79000.00
"5350307.05","535","Toronto","0307.05",1070.00,505.00,68000.00
"5350307.06","535","Toronto","0307.06",1180.00,660.00,76000.00
"5350307.07","535","Toronto","0307.07",1430.00,800.00,90000.00
"5350308.02","535","Toronto","0308.02",1185.00,680.00,105000.00
"5350308.03","535","Toronto","0308.03",285.00,175.00,137000.00
"5350308.05","535","Toronto","0308.05",550.00,315.00,108000.00
"5350308.06","535","Toronto","0308.06",1455.00,730.00,68500.00
"5350308.07","535","Toronto","0308.07",850.00,470.00,56000.00
"5350309.00","535","Toronto","0309.00",2340.00,1055.00,76500.00
"5350310.01","535","Toronto","0310.01",925.00,680.00,121000.00
"5350310.02","535","Toronto","0310.02",1820.00,1015.00,88000.00
"5350311.02","535","Toronto","0311.02",2190.00,1220.00,71500.00
"5350311.03","535","Toronto","0311.03",705.00,455.00,84000.00
"5350311.04","535","Toronto","0311.04",2300.00,1230.00,81000.00
"5350311.05","535","Toronto","0311.05",2790.00,1195.00,75000.00
"5350311.06","535","Toronto","0311.06",2015.00,975.00,73500.00
"5350312.02","535","Toronto","0312.02",1175.00,620.00,75000.00
"5350312.03","535","Toronto","0312.03",2220.00,1245.00,76500.00
"5350312.04","535","Toronto","0312.04",1750.00,970.00,68000.00
"5350312.05","535","Toronto","0312.05",1040.00,500.00,58800.00
"5350312.06","535","Toronto","0312.06",1205.00,710.00,75000.00
"5350312.07","535","Toronto","0312.07",920.00,655.00,54800.00
"5350313.00","535","Toronto","0313.00",1945.00,1230.00,85000.00
"5350314.01","535","Toronto","0314.01",2310.00,1240.00,66500.00
"5350314.02","535","Toronto","0314.02",1705.00,990.00,86000.00
"5350315.01","535","Toronto","0315.01",1105.00,800.00,95000.00
"5350315.02","535","Toronto","0315.02",930.00,615.00,69500.00
"5350315.03","535","Toronto","0315.03",1920.00,1290.00,78500.00
"5350316.01","535","Toronto","0316.01",1310.00,950.00,83000.00
"5350316.03","535","Toronto","0316.03",1815.00,905.00,65500.00
"5350316.04","535","Toronto","0316.04",1160.00,605.00,50000.00
"5350316.05","535","Toronto","0316.05",1310.00,650.00,70500.00
"5350316.06","535","Toronto","0316.06",935.00,480.00,63600.00
"5350317.02","535","Toronto","0317.02",2450.00,1150.00,59200.00
"5350317.03","535","Toronto","0317.03",1060.00,660.00,106000.00
"5350317.04","535","Toronto","0317.04",2315.00,1195.00,80000.00
"5350317.05","535","Toronto","0317.05",710.00,350.00,88000.00
"5350318.01","535","Toronto","0318.01",1580.00,775.00,93000.00
"5350318.02","535","Toronto","0318.02",1355.00,620.00,72500.00
"5350319.00","535","Toronto","0319.00",1240.00,690.00,82000.00
"5350320.01","535","Toronto","0320.01",1795.00,800.00,65000.00
"5350320.02","535","Toronto","0320.02",2035.00,925.00,81000.00
"5350321.01","535","Toronto","0321.01",1085.00,700.00,103000.00
"5350321.02","535","Toronto","0321.02",1080.00,650.00,85000.00
"5350322.01","535","Toronto","0322.01",1205.00,560.00,70000.00
"5350322.02","535","Toronto","0322.02",835.00,495.00,78000.00
"5350323.01","535","Toronto","0323.01",1145.00,670.00,87000.00
"5350323.02","535","Toronto","0323.02",1065.00,755.00,101000.00
"5350324.01","535","Toronto","0324.01",760.00,505.00,91000.00
"5350324.02","535","Toronto","0324.02",1350.00,865.00,87000.00
"5350324.03","535","Toronto","0324.03",670.00,490.00,84000.00
"5350324.05","535","Toronto","0324.05",805.00,505.00,72500.00
"5350324.06","535","Toronto","0324.06",815.00,565.00,100000.00
"5350330.00","535","Toronto","0330.00",1015.00,685.00,102000.00
"5350331.01","535","Toronto","0331.01",1450.00,860.00,102000.00
"5350331.03","535","Toronto","0331.03",1640.00,800.00,72000.00
"5350331.04","535","Toronto","0331.04",1085.00,645.00,88000.00
"5350332.00","535","Toronto","0332.00",2095.00,1115.00,63200.00
"5350333.00","535","Toronto","0333.00",1395.00,900.00,106000.00
"5350334.00","535","Toronto","0334.00",935.00,640.00,125000.00
"5350335.00","535","Toronto","0335.00",2315.00,1325.00,75500.00
"5350336.00","535","Toronto","0336.00",2125.00,1305.00,96000.00
"5350337.01","535","Toronto","0337.01",340.00,215.00,65000.00
"5350337.02","535","Toronto","0337.02",510.00,355.00,65000.00
"5350338.00","535","Toronto","0338.00",1665.00,1135.00,91000.00
"5350339.00","535","Toronto","0339.00",1725.00,1035.00,100000.00
"5350340.00","535","Toronto","0340.00",2170.00,1150.00,78500.00
"5350341.02","535","Toronto","0341.02",1220.00,675.00,68500.00
"5350341.03","535","Toronto","0341.03",680.00,295.00,48800.00
"5350341.04","535","Toronto","0341.04",1775.00,730.00,62000.00
"5350342.00","535","Toronto","0342.00",2495.00,1250.00,94000.00
"5350343.00","535","Toronto","0343.00",1140.00,615.00,75000.00
"5350344.01","535","Toronto","0344.01",1645.00,855.00,76000.00
"5350344.02","535","Toronto","0344.02",830.00,480.00,42400.00
"5350345.00","535","Toronto","0345.00",1310.00,695.00,91000.00
"5350346.01","535","Toronto","0346.01",1445.00,715.00,71500.00
"5350346.02","535","Toronto","0346.02",1810.00,770.00,76000.00
"5350347.00","535","Toronto","0347.00",1070.00,570.00,108000.00
"5350348.00","535","Toronto","0348.00",1600.00,940.00,98000.00
"5350349.00","535","Toronto","0349.00",1895.00,910.00,68000.00
"5350350.00","535","Toronto","0350.00",1655.00,1045.00,81000.00
"5350351.01","535","Toronto","0351.01",1685.00,860.00,72000.00
"5350351.02","535","Toronto","0351.02",925.00,415.00,74000.00
"5350352.00","535","Toronto","0352.00",1755.00,940.00,81000.00
"5350353.02","535","Toronto","0353.02",1700.00,1085.00,91000.00
"5350353.03","535","Toronto","0353.03",900.00,420.00,83000.00
"5350353.04","535","Toronto","0353.04",1295.00,675.00,67500.00
"5350354.00","535","Toronto","0354.00",1820.00,1070.00,90000.00
"5350355.02","535","Toronto","0355.02",1580.00,875.00,77500.00
"5350355.04","535","Toronto","0355.04",1765.00,845.00,76000.00
"5350355.05","535","Toronto","0355.05",1085.00,545.00,67000.00
"5350355.06","535","Toronto","0355.06",450.00,250.00,69500.00
"5350356.00","535","Toronto","0356.00",1555.00,915.00,99000.00
"5350357.01","535","Toronto","0357.01",1820.00,1065.00,57200.00
"5350357.02","535","Toronto","0357.02",1260.00,825.00,61200.00
"5350358.01","535","Toronto","0358.01",1095.00,710.00,95000.00
"5350358.02","535","Toronto","0358.02",1535.00,885.00,64500.00
"5350358.03","535","Toronto","0358.03",1690.00,885.00,58800.00
"5350359.00","535","Toronto","0359.00",2510.00,1465.00,67000.00
"5350360.00","535","Toronto","0360.00",2005.00,1360.00,107000.00
"5350361.01","535","Toronto","0361.01",1445.00,1145.00,138000.00
"5350361.02","535","Toronto","0361.02",2050.00,1455.00,132000.00
"5350362.01","535","Toronto","0362.01",1900.00,1355.00,96000.00
"5350362.02","535","Toronto","0362.02",1895.00,1380.00,126000.00
"5350362.03","535","Toronto","0362.03",2190.00,1490.00,117000.00
"5350362.04","535","Toronto","0362.04",1645.00,1060.00,89000.00
"5350363.02","535","Toronto","0363.02",1015.00,610.00,99000.00
"5350363.04","535","Toronto","0363.04",1430.00,895.00,107000.00
"5350363.05","535","Toronto","0363.05",1530.00,775.00,61200.00
"5350363.06","535","Toronto","0363.06",2275.00,1310.00,72500.00
"5350363.07","535","Toronto","0363.07",1465.00,750.00,55600.00
"5350364.01","535","Toronto","0364.01",1810.00,1100.00,89000.00
"5350364.02","535","Toronto","0364.02",1000.00,655.00,97000.00
"5350365.00","535","Toronto","0365.00",2755.00,1550.00,91000.00
"5350366.00","535","Toronto","0366.00",2125.00,1070.00,80000.00
"5350367.01","535","Toronto","0367.01",1395.00,790.00,82000.00
"5350367.02","535","Toronto","0367.02",1140.00,755.00,99000.00
"5350368.01","535","Toronto","0368.01",1810.00,1010.00,65000.00
"5350368.02","535","Toronto","0368.02",1170.00,760.00,75500.00
"5350369.00","535","Toronto","0369.00",2375.00,1475.00,88000.00
"5350370.01","535","Toronto","0370.01",3030.00,1640.00,68500.00
"5350370.02","535","Toronto","0370.02",1750.00,900.00,85000.00
"5350370.03","535","Toronto","0370.03",1435.00,855.00,92000.00
"5350371.00","535","Toronto","0371.00",2735.00,1655.00,90000.00
"5350372.00","535","Toronto","0372.00",1390.00,990.00,101000.00
"5350373.00","535","Toronto","0373.00",1620.00,890.00,82000.00
"5350374.01","535","Toronto","0374.01",1750.00,1070.00,94000.00
"5350374.02","535","Toronto","0374.02",1040.00,630.00,91000.00
"5350374.03","535","Toronto","0374.03",1080.00,645.00,64000.00
"5350375.01","535","Toronto","0375.01",1660.00,1010.00,54800.00
"5350375.02","535","Toronto","0375.02",500.00,355.00,118000.00
"5350375.03","535","Toronto","0375.03",1560.00,890.00,75500.00
"5350375.04","535","Toronto","0375.04",1750.00,1090.00,96000.00
"5350375.05","535","Toronto","0375.05",2035.00,1330.00,79500.00
"5350376.01","535","Toronto","0376.01",1255.00,770.00,79000.00
"5350376.02","535","Toronto","0376.02",1520.00,940.00,74500.00
"5350376.04","535","Toronto","0376.04",1400.00,910.00,80000.00
"5350376.05","535","Toronto","0376.05",1535.00,1040.00,82000.00
"5350376.06","535","Toronto","0376.06",0.00,0.00,35200.00
"5350376.08","535","Toronto","0376.08",1660.00,1085.00,82000.00
"5350376.09","535","Toronto","0376.09",1030.00,725.00,72000.00
"5350376.11","535","Toronto","0376.11",940.00,560.00,78000.00
"5350376.12","535","Toronto","0376.12",1450.00,965.00,86000.00
"5350376.13","535","Toronto","0376.13",755.00,545.00,74500.00
"5350376.14","535","Toronto","0376.14",900.00,620.00,95000.00
"5350376.15","535","Toronto","0376.15",750.00,510.00,75000.00
"5350376.16","535","Toronto","0376.16",1100.00,610.00,60800.00
"5350377.02","535","Toronto","0377.02",1200.00,845.00,91000.00
"5350377.03","535","Toronto","0377.03",630.00,420.00,98000.00
"5350377.04","535","Toronto","0377.04",1660.00,1135.00,90000.00
"5350377.06","535","Toronto","0377.06",935.00,680.00,91000.00
"5350377.07","535","Toronto","0377.07",1155.00,755.00,91000.00
"5350377.08","535","Toronto","0377.08",1465.00,945.00,84000.00
"5350377.09","535","Toronto","0377.09",1920.00,1270.00,70500.00
"5350378.02","535","Toronto","0378.02",995.00,545.00,87000.00
"5350378.03","535","Toronto","0378.03",2795.00,1770.00,91000.00
"5350378.04","535","Toronto","0378.04",1870.00,1155.00,86000.00
"5350378.05","535","Toronto","0378.05",1235.00,790.00,92000.00
"5350378.06","535","Toronto","0378.06",2010.00,1255.00,93000.00
"5350378.07","535","Toronto","0378.07",1940.00,1200.00,81000.00
"5350378.08","535","Toronto","0378.08",1915.00,1240.00,84000.00
"5350378.11","535","Toronto","0378.11",1940.00,1140.00,85000.00
"5350378.12","535","Toronto","0378.12",1690.00,955.00,70000.00
"5350378.14","535","Toronto","0378.14",1090.00,615.00,86000.00
"5350378.16","535","Toronto","0378.16",1765.00,1175.00,83000.00
"5350378.17","535","Toronto","0378.17",1100.00,725.00,100000.00
"5350378.18","535","Toronto","0378.18",715.00,465.00,56800.00
"5350378.19","535","Toronto","0378.19",1490.00,1025.00,96000.00
"5350378.20","535","Toronto","0378.20",470.00,325.00,60800.00
"5350378.21","535","Toronto","0378.21",860.00,615.00,92000.00
"5350378.22","535","Toronto","0378.22",855.00,615.00,93000.00
"5350378.23","535","Toronto","0378.23",1080.00,710.00,91000.00
"5350378.24","535","Toronto","0378.24",1525.00,1000.00,68500.00
"5350378.25","535","Toronto","0378.25",2585.00,1930.00,121000.00
"5350378.26","535","Toronto","0378.26",1675.00,1235.00,126000.00
"5350378.27","535","Toronto","0378.27",2070.00,1385.00,111000.00
"5350378.28","535","Toronto","0378.28",2195.00,1475.00,111000.00
"5350400.02","535","Toronto","0400.02",1645.00,1315.00,140000.00
"5350400.03","535","Toronto","0400.03",785.00,635.00,125000.00
"5350400.04","535","Toronto","0400.04",550.00,385.00,97000.00
"5350400.06","535","Toronto","0400.06",860.00,725.00,131000.00
"5350400.07","535","Toronto","0400.07",845.00,665.00,128000.00
"5350400.08","535","Toronto","0400.08",760.00,535.00,59600.00
"5350400.11","535","Toronto","0400.11",1800.00,1390.00,112000.00
"5350400.12","535","Toronto","0400.12",1730.00,1435.00,106000.00
"5350400.13","535","Toronto","0400.13",2020.00,1540.00,105000.00
"5350400.14","535","Toronto","0400.14",1760.00,1360.00,102000.00
"5350400.15","535","Toronto","0400.15",1415.00,1165.00,130000.00
"5350400.16","535","Toronto","0400.16",1595.00,1270.00,148000.00
"5350400.17","535","Toronto","0400.17",1425.00,1000.00,94000.00
"5350400.18","535","Toronto","0400.18",730.00,480.00,80000.00
"5350400.19","535","Toronto","0400.19",3180.00,2530.00,117000.00
"5350400.20","535","Toronto","0400.20",1615.00,1285.00,128000.00
"5350400.21","535","Toronto","0400.21",940.00,740.00,102000.00
"5350400.22","535","Toronto","0400.22",3025.00,2565.00,137000.00
"5350400.23","535","Toronto","0400.23",3195.00,2490.00,112000.00
"5350401.04","535","Toronto","0401.04",880.00,660.00,95000.00
"5350401.05","535","Toronto","0401.05",990.00,735.00,58800.00
"5350401.06","535","Toronto","0401.06",1335.00,1080.00,103000.00
"5350401.07","535","Toronto","0401.07",830.00,655.00,113000.00
"5350401.08","535","Toronto","0401.08",650.00,560.00,130000.00
"5350401.09","535","Toronto","0401.09",1720.00,1410.00,97000.00
"5350401.10","535","Toronto","0401.10",1020.00,825.00,122000.00
"5350401.11","535","Toronto","0401.11",1710.00,1410.00,102000.00
"5350401.13","535","Toronto","0401.13",1820.00,1335.00,69500.00
"5350401.14","535","Toronto","0401.14",1815.00,1525.00,135000.00
"5350401.15","535","Toronto","0401.15",670.00,530.00,89000.00
"5350401.17","535","Toronto","0401.17",800.00,635.00,100000.00
"5350401.18","535","Toronto","0401.18",2395.00,1985.00,64500.00
"5350401.19","535","Toronto","0401.19",1615.00,1235.00,83000.00
"5350401.20","535","Toronto","0401.20",1155.00,870.00,99000.00
"5350401.21","535","Toronto","0401.21",810.00,605.00,98000.00
"5350401.22","535","Toronto","0401.22",1890.00,1545.00,94000.00
"5350401.23","535","Toronto","0401.23",590.00,480.00,115000.00
"5350402.01","535","Toronto","0402.01",640.00,485.00,118000.00
"5350402.02","535","Toronto","0402.02",1890.00,1165.00,71000.00
"5350402.03","535","Toronto","0402.03",665.00,515.00,95000.00
"5350402.04","535","Toronto","0402.04",1230.00,945.00,121000.00
"5350402.05","535","Toronto","0402.05",550.00,435.00,147000.00
"5350402.06","535","Toronto","0402.06",1670.00,1120.00,81000.00
"5350402.07","535","Toronto","0402.07",580.00,430.00,110000.00
"5350402.08","535","Toronto","0402.08",1200.00,985.00,105000.00
"5350402.09","535","Toronto","0402.09",950.00,735.00,92000.00
"5350402.10","535","Toronto","0402.10",1105.00,820.00,102000.00
"5350402.12","535","Toronto","0402.12",1610.00,1265.00,68500.00
"5350402.13","535","Toronto","0402.13",1125.00,935.00,150000.00
"5350403.01","535","Toronto","0403.01",1875.00,1620.00,124000.00
"5350403.04","535","Toronto","0403.04",1035.00,845.00,127000.00
"5350403.05","535","Toronto","0403.05",1090.00,900.00,132000.00
"5350403.07","535","Toronto","0403.07",2760.00,2290.00,114000.00
"5350403.09","535","Toronto","0403.09",1225.00,970.00,117000.00
"5350403.10","535","Toronto","0403.10",1460.00,1125.00,100000.00
"5350403.11","535","Toronto","0403.11",2695.00,2220.00,120000.00
"5350403.12","535","Toronto","0403.12",2715.00,2120.00,136000.00
"5350403.13","535","Toronto","0403.13",1525.00,1225.00,103000.00
"5350403.14","535","Toronto","0403.14",2855.00,2300.00,102000.00
"5350403.15","535","Toronto","0403.15",3020.00,2520.00,121000.00
"5350403.16","535","Toronto","0403.16",1200.00,935.00,107000.00
"5350410.02","535","Toronto","0410.02",1395.00,840.00,113000.00
"5350410.03","535","Toronto","0410.03",1690.00,1255.00,120000.00
"5350410.04","535","Toronto","0410.04",945.00,685.00,129000.00
"5350410.05","535","Toronto","0410.05",1630.00,1375.00,170000.00
"5350410.07","535","Toronto","0410.07",915.00,680.00,137000.00
"5350410.09","535","Toronto","0410.09",1240.00,815.00,81000.00
"5350410.10","535","Toronto","0410.10",755.00,555.00,104000.00
"5350410.11","535","Toronto","0410.11",960.00,680.00,113000.00
"5350410.12","535","Toronto","0410.12",1865.00,1325.00,61200.00
"5350410.13","535","Toronto","0410.13",1760.00,1475.00,172000.00
"5350410.14","535","Toronto","0410.14",1675.00,1285.00,130000.00
"5350410.15","535","Toronto","0410.15",580.00,445.00,109000.00
"5350411.01","535","Toronto","0411.01",1705.00,1210.00,98000.00
"5350411.04","535","Toronto","0411.04",1660.00,1380.00,122000.00
"5350411.07","535","Toronto","0411.07",1555.00,1315.00,141000.00
"5350411.08","535","Toronto","0411.08",2805.00,1945.00,75500.00
"5350411.09","535","Toronto","0411.09",1930.00,1465.00,130000.00
"5350411.12","535","Toronto","0411.12",2075.00,1690.00,138000.00
"5350411.15","535","Toronto","0411.15",1520.00,1210.00,118000.00
"5350411.16","535","Toronto","0411.16",2290.00,1925.00,136000.00
"5350411.17","535","Toronto","0411.17",2430.00,2040.00,155000.00
"5350411.18","535","Toronto","0411.18",3145.00,2490.00,152000.00
"5350411.19","535","Toronto","0411.19",2500.00,2065.00,141000.00
"5350411.21","535","Toronto","0411.21",975.00,735.00,127000.00
"5350411.22","535","Toronto","0411.22",1800.00,1415.00,130000.00
"5350411.23","535","Toronto","0411.23",1520.00,1255.00,81000.00
"5350411.24","535","Toronto","0411.24",2465.00,1925.00,117000.00
"5350411.25","535","Toronto","0411.25",1115.00,920.00,124000.00
"5350411.26","535","Toronto","0411.26",1885.00,1580.00,142000.00
"5350411.27","535","Toronto","0411.27",1365.00,1150.00,150000.00
